alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.3.26,192.168.3.1,2,phishing,Correlated threat: phishing activity from 192.168.3.26 and 192.168.3.1 same source network,1
192.168.5.201,192.168.5.201,5,ddos,Alert streak: ddos detected at 192.168.5.201 and 192.168.5.201 in 5-min window,1
192.168.7.76,192.168.7.151,3,phishing,Multiple phishing attacks: 192.168.7.76 -> 192.168.7.151 with common pattern,1
192.168.9.26,192.168.9.176,4,brute_force,"user1 at 192.168.9.26 attempted data access, then eve at 192.168.9.176 accessed same resource",1
192.168.1.126,192.168.6.26,102,malware,Isolated malware from 192.168.1.126 not related to other activity,0
192.168.7.176,192.168.7.126,1,insider_threat,Alert streak: insider_threat detected at 192.168.7.176 and 192.168.7.126 in 5-min window,1
192.168.6.1,192.168.6.226,1,brute_force,Failed login from 192.168.6.1 followed by failed login from 192.168.6.226 within 2 minutes,1
192.168.6.76,192.168.6.26,5,malware,"charlie at 192.168.6.76 attempted data access, then david at 192.168.6.26 accessed same resource",1
192.168.6.126,192.168.7.201,36,insider_threat,Unique threat pattern at 192.168.6.126 no correlation,0
192.168.4.126,192.168.4.226,2,insider_threat,"bob at 192.168.4.126 attempted data access, then user1 at 192.168.4.226 accessed same resource",1
192.168.7.226,192.168.2.51,101,data_exfil,Single point data_exfil detection at 192.168.7.226 independent,0
192.168.8.1,192.168.8.76,4,data_exfil,Alert streak: data_exfil detected at 192.168.8.1 and 192.168.8.76 in 5-min window,1
192.168.8.176,192.168.8.51,4,ddos,Correlated threat: ddos activity from 192.168.8.176 and 192.168.8.51 same source network,1
192.168.6.226,192.168.5.201,40,phishing,phishing attack from 192.168.6.226 unrelated to other incidents,0
192.168.9.101,192.168.3.176,113,brute_force,Single user alice at 192.168.9.101 suspicious activity standalone,0
192.168.4.1,192.168.4.26,5,malware,"eve at 192.168.4.1 attempted data access, then admin at 192.168.4.26 accessed same resource",1
192.168.7.176,192.168.7.1,1,malware,Failed login from 192.168.7.176 followed by failed login from 192.168.7.1 within 2 minutes,1
192.168.1.176,192.168.1.126,5,brute_force,Failed login from 192.168.1.176 followed by failed login from 192.168.1.126 within 2 minutes,1
192.168.1.51,192.168.1.51,2,phishing,"charlie at 192.168.1.51 attempted data access, then bob at 192.168.1.51 accessed same resource",1
192.168.1.51,192.168.1.126,2,ransomware,"eve at 192.168.1.51 attempted data access, then user2 at 192.168.1.126 accessed same resource",1
192.168.3.101,192.168.3.151,1,malware,Multiple malware attacks: 192.168.3.101 -> 192.168.3.151 with common pattern,1
192.168.3.51,192.168.3.76,2,ddos,Multiple ddos attacks: 192.168.3.51 -> 192.168.3.76 with common pattern,1
192.168.7.201,192.168.7.226,5,brute_force,Correlated threat: brute_force activity from 192.168.7.201 and 192.168.7.226 same source network,1
192.168.5.226,192.168.5.51,2,brute_force,Correlated threat: brute_force activity from 192.168.5.226 and 192.168.5.51 same source network,1
192.168.5.26,192.168.5.176,1,data_exfil,Alert streak: data_exfil detected at 192.168.5.26 and 192.168.5.176 in 5-min window,1
192.168.3.126,192.168.3.1,4,brute_force,Correlated threat: brute_force activity from 192.168.3.126 and 192.168.3.1 same source network,1
192.168.8.51,192.168.7.101,119,data_exfil,Isolated data_exfil from 192.168.8.51 not related to other activity,0
192.168.9.1,192.168.9.1,2,phishing,Alert streak: phishing detected at 192.168.9.1 and 192.168.9.1 in 5-min window,1
192.168.3.76,192.168.3.1,2,insider_threat,Correlated threat: insider_threat activity from 192.168.3.76 and 192.168.3.1 same source network,1
192.168.6.76,192.168.6.151,1,malware,Correlated threat: malware activity from 192.168.6.76 and 192.168.6.151 same source network,1
192.168.9.126,192.168.9.151,1,ransomware,"admin at 192.168.9.126 attempted data access, then bob at 192.168.9.151 accessed same resource",1
192.168.7.26,192.168.9.51,103,ransomware,Single point ransomware detection at 192.168.7.26 independent,0
192.168.7.201,192.168.1.76,36,ddos,Single user user1 at 192.168.7.201 suspicious activity standalone,0
192.168.8.176,192.168.1.151,36,malware,malware attack from 192.168.8.176 unrelated to other incidents,0
192.168.1.126,192.168.7.101,79,brute_force,brute_force attack from 192.168.1.126 unrelated to other incidents,0
192.168.2.76,192.168.2.76,2,malware,Correlated threat: malware activity from 192.168.2.76 and 192.168.2.76 same source network,1
192.168.5.76,192.168.5.1,4,brute_force,Multiple brute_force attacks: 192.168.5.76 -> 192.168.5.1 with common pattern,1
192.168.9.51,192.168.4.1,72,ransomware,Single point ransomware detection at 192.168.9.51 independent,0
192.168.7.151,192.168.4.1,55,insider_threat,Single user admin at 192.168.7.151 suspicious activity standalone,0
192.168.1.226,192.168.1.1,2,brute_force,Multiple brute_force attacks: 192.168.1.226 -> 192.168.1.1 with common pattern,1
192.168.1.26,192.168.8.101,82,malware,Unique threat pattern at 192.168.1.26 no correlation,0
192.168.5.101,192.168.5.26,2,malware,Alert streak: malware detected at 192.168.5.101 and 192.168.5.26 in 5-min window,1
192.168.9.126,192.168.9.151,4,malware,"eve at 192.168.9.126 attempted data access, then user1 at 192.168.9.151 accessed same resource",1
192.168.3.26,192.168.6.151,103,ddos,Single user charlie at 192.168.3.26 suspicious activity standalone,0
192.168.1.101,192.168.3.76,101,phishing,Isolated phishing from 192.168.1.101 not related to other activity,0
192.168.4.151,192.168.4.226,3,malware,Multiple malware attacks: 192.168.4.151 -> 192.168.4.226 with common pattern,1
192.168.2.151,192.168.2.151,3,insider_threat,Failed login from 192.168.2.151 followed by failed login from 192.168.2.151 within 2 minutes,1
192.168.6.76,192.168.9.51,86,ddos,Isolated ddos from 192.168.6.76 not related to other activity,0
192.168.8.126,192.168.8.126,2,ddos,Multiple ddos attacks: 192.168.8.126 -> 192.168.8.126 with common pattern,1
192.168.8.51,192.168.8.151,2,phishing,Correlated threat: phishing activity from 192.168.8.51 and 192.168.8.151 same source network,1
192.168.5.126,192.168.1.201,84,malware,Unique threat pattern at 192.168.5.126 no correlation,0
192.168.9.201,192.168.9.1,4,insider_threat,Alert streak: insider_threat detected at 192.168.9.201 and 192.168.9.1 in 5-min window,1
192.168.4.151,192.168.9.126,117,brute_force,Single point brute_force detection at 192.168.4.151 independent,0
192.168.3.151,192.168.3.126,5,ddos,"bob at 192.168.3.151 attempted data access, then admin at 192.168.3.126 accessed same resource",1
192.168.3.151,192.168.7.26,74,ransomware,ransomware attack from 192.168.3.151 unrelated to other incidents,0
192.168.4.226,192.168.4.151,4,data_exfil,Correlated threat: data_exfil activity from 192.168.4.226 and 192.168.4.151 same source network,1
192.168.4.26,192.168.8.101,67,phishing,Single point phishing detection at 192.168.4.26 independent,0
192.168.2.201,192.168.2.151,5,data_exfil,"david at 192.168.2.201 attempted data access, then charlie at 192.168.2.151 accessed same resource",1
192.168.9.151,192.168.9.51,2,data_exfil,Alert streak: data_exfil detected at 192.168.9.151 and 192.168.9.51 in 5-min window,1
192.168.4.76,192.168.4.1,5,ransomware,Alert streak: ransomware detected at 192.168.4.76 and 192.168.4.1 in 5-min window,1
192.168.8.51,192.168.8.176,4,phishing,"alice at 192.168.8.51 attempted data access, then alice at 192.168.8.176 accessed same resource",1
192.168.6.26,192.168.1.126,105,brute_force,Isolated brute_force from 192.168.6.26 not related to other activity,0
192.168.7.51,192.168.2.226,107,data_exfil,Unique threat pattern at 192.168.7.51 no correlation,0
192.168.9.1,192.168.9.151,1,phishing,"charlie at 192.168.9.1 attempted data access, then charlie at 192.168.9.151 accessed same resource",1
192.168.5.176,192.168.3.176,90,insider_threat,Single point insider_threat detection at 192.168.5.176 independent,0
192.168.2.151,192.168.2.151,3,insider_threat,Correlated threat: insider_threat activity from 192.168.2.151 and 192.168.2.151 same source network,1
192.168.8.51,192.168.6.126,93,brute_force,Isolated brute_force from 192.168.8.51 not related to other activity,0
192.168.7.201,192.168.7.201,4,data_exfil,"david at 192.168.7.201 attempted data access, then alice at 192.168.7.201 accessed same resource",1
192.168.4.226,192.168.4.26,1,phishing,Alert streak: phishing detected at 192.168.4.226 and 192.168.4.26 in 5-min window,1
192.168.5.201,192.168.1.176,90,insider_threat,Single user user2 at 192.168.5.201 suspicious activity standalone,0
192.168.8.1,192.168.3.176,52,ddos,Single point ddos detection at 192.168.8.1 independent,0
192.168.4.226,192.168.4.126,3,data_exfil,"eve at 192.168.4.226 attempted data access, then david at 192.168.4.126 accessed same resource",1
192.168.6.151,192.168.5.176,94,brute_force,Unique threat pattern at 192.168.6.151 no correlation,0
192.168.6.126,192.168.6.176,4,malware,Alert streak: malware detected at 192.168.6.126 and 192.168.6.176 in 5-min window,1
192.168.8.226,192.168.9.1,46,phishing,Single point phishing detection at 192.168.8.226 independent,0
192.168.1.101,192.168.1.51,2,ddos,"bob at 192.168.1.101 attempted data access, then user2 at 192.168.1.51 accessed same resource",1
192.168.6.176,192.168.8.26,69,malware,Single point malware detection at 192.168.6.176 independent,0
192.168.6.201,192.168.8.176,45,phishing,Unique threat pattern at 192.168.6.201 no correlation,0
192.168.3.226,192.168.3.151,2,ddos,Multiple ddos attacks: 192.168.3.226 -> 192.168.3.151 with common pattern,1
192.168.3.226,192.168.1.1,90,phishing,phishing attack from 192.168.3.226 unrelated to other incidents,0
192.168.6.51,192.168.7.201,36,ddos,ddos attack from 192.168.6.51 unrelated to other incidents,0
192.168.6.1,192.168.1.226,58,data_exfil,Isolated data_exfil from 192.168.6.1 not related to other activity,0
192.168.6.126,192.168.6.76,2,brute_force,Failed login from 192.168.6.126 followed by failed login from 192.168.6.76 within 2 minutes,1
192.168.3.51,192.168.7.76,49,ransomware,Single user eve at 192.168.3.51 suspicious activity standalone,0
192.168.4.76,192.168.4.101,2,insider_threat,Failed login from 192.168.4.76 followed by failed login from 192.168.4.101 within 2 minutes,1
192.168.5.226,192.168.3.26,58,data_exfil,data_exfil attack from 192.168.5.226 unrelated to other incidents,0
192.168.4.26,192.168.1.126,39,data_exfil,Single point data_exfil detection at 192.168.4.26 independent,0
192.168.4.26,192.168.4.26,5,data_exfil,Correlated threat: data_exfil activity from 192.168.4.26 and 192.168.4.26 same source network,1
192.168.1.51,192.168.8.26,47,malware,Single user admin at 192.168.1.51 suspicious activity standalone,0
192.168.8.26,192.168.7.151,58,ransomware,Isolated ransomware from 192.168.8.26 not related to other activity,0
192.168.6.76,192.168.3.1,51,malware,Isolated malware from 192.168.6.76 not related to other activity,0
192.168.7.26,192.168.7.126,4,ransomware,Alert streak: ransomware detected at 192.168.7.26 and 192.168.7.126 in 5-min window,1
192.168.3.201,192.168.3.126,4,malware,Failed login from 192.168.3.201 followed by failed login from 192.168.3.126 within 2 minutes,1
192.168.7.1,192.168.4.26,92,data_exfil,Single user user2 at 192.168.7.1 suspicious activity standalone,0
192.168.1.151,192.168.2.101,63,ransomware,Unique threat pattern at 192.168.1.151 no correlation,0
192.168.3.126,192.168.6.126,57,data_exfil,Unique threat pattern at 192.168.3.126 no correlation,0
192.168.2.126,192.168.6.76,98,phishing,Isolated phishing from 192.168.2.126 not related to other activity,0
192.168.4.226,192.168.4.126,5,ransomware,Correlated threat: ransomware activity from 192.168.4.226 and 192.168.4.126 same source network,1
192.168.4.176,192.168.4.126,5,phishing,"charlie at 192.168.4.176 attempted data access, then user2 at 192.168.4.126 accessed same resource",1
192.168.7.126,192.168.7.26,5,malware,Failed login from 192.168.7.126 followed by failed login from 192.168.7.26 within 2 minutes,1
192.168.4.226,192.168.3.201,109,ddos,Single user david at 192.168.4.226 suspicious activity standalone,0
192.168.2.101,192.168.7.26,89,phishing,Isolated phishing from 192.168.2.101 not related to other activity,0
192.168.8.26,192.168.8.201,1,data_exfil,Multiple data_exfil attacks: 192.168.8.26 -> 192.168.8.201 with common pattern,1
192.168.3.51,192.168.1.26,65,ransomware,Single user user2 at 192.168.3.51 suspicious activity standalone,0
192.168.7.151,192.168.8.151,48,brute_force,Single user charlie at 192.168.7.151 suspicious activity standalone,0
192.168.4.126,192.168.1.101,95,insider_threat,Single point insider_threat detection at 192.168.4.126 independent,0
192.168.4.201,192.168.2.51,114,ddos,ddos attack from 192.168.4.201 unrelated to other incidents,0
192.168.8.101,192.168.9.201,82,malware,Unique threat pattern at 192.168.8.101 no correlation,0
192.168.6.51,192.168.6.1,3,brute_force,Multiple brute_force attacks: 192.168.6.51 -> 192.168.6.1 with common pattern,1
192.168.8.176,192.168.8.201,3,brute_force,Correlated threat: brute_force activity from 192.168.8.176 and 192.168.8.201 same source network,1
192.168.4.151,192.168.4.126,5,phishing,"alice at 192.168.4.151 attempted data access, then eve at 192.168.4.126 accessed same resource",1
192.168.6.51,192.168.6.76,2,malware,Correlated threat: malware activity from 192.168.6.51 and 192.168.6.76 same source network,1
192.168.6.201,192.168.6.51,1,insider_threat,Failed login from 192.168.6.201 followed by failed login from 192.168.6.51 within 2 minutes,1
192.168.8.76,192.168.7.151,57,ddos,ddos attack from 192.168.8.76 unrelated to other incidents,0
192.168.6.176,192.168.6.126,2,data_exfil,"bob at 192.168.6.176 attempted data access, then david at 192.168.6.126 accessed same resource",1
192.168.3.101,192.168.2.151,46,ddos,Single user bob at 192.168.3.101 suspicious activity standalone,0
192.168.4.176,192.168.1.201,84,phishing,phishing attack from 192.168.4.176 unrelated to other incidents,0
192.168.7.126,192.168.8.126,120,ransomware,ransomware attack from 192.168.7.126 unrelated to other incidents,0
192.168.4.1,192.168.2.1,44,malware,Isolated malware from 192.168.4.1 not related to other activity,0
192.168.3.51,192.168.3.226,3,brute_force,"user2 at 192.168.3.51 attempted data access, then user2 at 192.168.3.226 accessed same resource",1
192.168.9.1,192.168.2.176,49,ddos,Unique threat pattern at 192.168.9.1 no correlation,0
192.168.7.51,192.168.7.226,4,ddos,Alert streak: ddos detected at 192.168.7.51 and 192.168.7.226 in 5-min window,1
192.168.9.226,192.168.3.101,31,malware,Single point malware detection at 192.168.9.226 independent,0
192.168.6.1,192.168.6.26,2,insider_threat,Correlated threat: insider_threat activity from 192.168.6.1 and 192.168.6.26 same source network,1
192.168.2.76,192.168.2.126,5,malware,Alert streak: malware detected at 192.168.2.76 and 192.168.2.126 in 5-min window,1
192.168.1.51,192.168.1.26,3,data_exfil,Multiple data_exfil attacks: 192.168.1.51 -> 192.168.1.26 with common pattern,1
192.168.5.1,192.168.8.26,59,insider_threat,Unique threat pattern at 192.168.5.1 no correlation,0
192.168.5.201,192.168.5.201,1,data_exfil,"bob at 192.168.5.201 attempted data access, then admin at 192.168.5.201 accessed same resource",1
192.168.7.201,192.168.7.26,5,data_exfil,Alert streak: data_exfil detected at 192.168.7.201 and 192.168.7.26 in 5-min window,1
192.168.6.126,192.168.9.1,64,malware,Single point malware detection at 192.168.6.126 independent,0
192.168.8.1,192.168.5.126,41,malware,Unique threat pattern at 192.168.8.1 no correlation,0
192.168.6.176,192.168.6.126,1,brute_force,Multiple brute_force attacks: 192.168.6.176 -> 192.168.6.126 with common pattern,1
192.168.3.51,192.168.3.76,3,brute_force,Failed login from 192.168.3.51 followed by failed login from 192.168.3.76 within 2 minutes,1
192.168.6.126,192.168.6.26,1,ransomware,Multiple ransomware attacks: 192.168.6.126 -> 192.168.6.26 with common pattern,1
192.168.7.201,192.168.7.151,5,phishing,"user1 at 192.168.7.201 attempted data access, then charlie at 192.168.7.151 accessed same resource",1
192.168.7.101,192.168.7.176,4,data_exfil,Alert streak: data_exfil detected at 192.168.7.101 and 192.168.7.176 in 5-min window,1
192.168.9.1,192.168.9.176,5,phishing,Correlated threat: phishing activity from 192.168.9.1 and 192.168.9.176 same source network,1
192.168.5.201,192.168.5.1,4,brute_force,Correlated threat: brute_force activity from 192.168.5.201 and 192.168.5.1 same source network,1
192.168.8.201,192.168.8.176,3,malware,Alert streak: malware detected at 192.168.8.201 and 192.168.8.176 in 5-min window,1
192.168.4.151,192.168.4.226,1,insider_threat,Correlated threat: insider_threat activity from 192.168.4.151 and 192.168.4.226 same source network,1
192.168.1.176,192.168.8.51,114,phishing,phishing attack from 192.168.1.176 unrelated to other incidents,0
192.168.9.176,192.168.9.26,5,phishing,Multiple phishing attacks: 192.168.9.176 -> 192.168.9.26 with common pattern,1
192.168.6.51,192.168.9.101,92,ddos,Single point ddos detection at 192.168.6.51 independent,0
192.168.7.226,192.168.7.226,4,malware,"alice at 192.168.7.226 attempted data access, then bob at 192.168.7.226 accessed same resource",1
192.168.8.226,192.168.4.226,58,brute_force,Isolated brute_force from 192.168.8.226 not related to other activity,0
192.168.7.1,192.168.7.151,3,insider_threat,"user2 at 192.168.7.1 attempted data access, then admin at 192.168.7.151 accessed same resource",1
192.168.6.201,192.168.6.176,2,brute_force,Multiple brute_force attacks: 192.168.6.201 -> 192.168.6.176 with common pattern,1
192.168.1.151,192.168.1.176,4,ransomware,Correlated threat: ransomware activity from 192.168.1.151 and 192.168.1.176 same source network,1
192.168.1.1,192.168.2.1,99,data_exfil,Single user david at 192.168.1.1 suspicious activity standalone,0
192.168.2.126,192.168.1.1,51,brute_force,Single point brute_force detection at 192.168.2.126 independent,0
192.168.3.126,192.168.3.176,2,malware,Alert streak: malware detected at 192.168.3.126 and 192.168.3.176 in 5-min window,1
192.168.3.1,192.168.6.126,40,insider_threat,Single point insider_threat detection at 192.168.3.1 independent,0
192.168.7.201,192.168.3.1,69,insider_threat,Unique threat pattern at 192.168.7.201 no correlation,0
192.168.5.201,192.168.3.1,63,malware,malware attack from 192.168.5.201 unrelated to other incidents,0
192.168.5.51,192.168.1.26,52,ddos,Single user bob at 192.168.5.51 suspicious activity standalone,0
192.168.7.101,192.168.8.201,73,ransomware,Single point ransomware detection at 192.168.7.101 independent,0
192.168.3.126,192.168.6.226,52,malware,Isolated malware from 192.168.3.126 not related to other activity,0
192.168.3.76,192.168.9.126,49,data_exfil,Single point data_exfil detection at 192.168.3.76 independent,0
192.168.3.201,192.168.3.226,5,ransomware,"user2 at 192.168.3.201 attempted data access, then david at 192.168.3.226 accessed same resource",1
192.168.4.76,192.168.9.176,84,data_exfil,Isolated data_exfil from 192.168.4.76 not related to other activity,0
192.168.3.1,192.168.3.51,3,data_exfil,Alert streak: data_exfil detected at 192.168.3.1 and 192.168.3.51 in 5-min window,1
192.168.2.26,192.168.2.226,3,ddos,Correlated threat: ddos activity from 192.168.2.26 and 192.168.2.226 same source network,1
192.168.6.1,192.168.8.1,99,brute_force,brute_force attack from 192.168.6.1 unrelated to other incidents,0
192.168.1.1,192.168.2.226,94,ransomware,Single point ransomware detection at 192.168.1.1 independent,0
192.168.2.201,192.168.8.151,39,ddos,Single user user2 at 192.168.2.201 suspicious activity standalone,0
192.168.4.101,192.168.8.76,65,ransomware,Isolated ransomware from 192.168.4.101 not related to other activity,0
192.168.9.176,192.168.9.101,4,data_exfil,Correlated threat: data_exfil activity from 192.168.9.176 and 192.168.9.101 same source network,1
192.168.3.226,192.168.3.126,2,brute_force,Correlated threat: brute_force activity from 192.168.3.226 and 192.168.3.126 same source network,1
192.168.9.126,192.168.9.176,5,ddos,"user1 at 192.168.9.126 attempted data access, then charlie at 192.168.9.176 accessed same resource",1
192.168.1.76,192.168.8.226,81,insider_threat,Single user eve at 192.168.1.76 suspicious activity standalone,0
192.168.1.226,192.168.6.1,91,ransomware,Single user user2 at 192.168.1.226 suspicious activity standalone,0
192.168.4.226,192.168.4.51,1,phishing,Correlated threat: phishing activity from 192.168.4.226 and 192.168.4.51 same source network,1
192.168.5.51,192.168.5.76,2,ddos,Multiple ddos attacks: 192.168.5.51 -> 192.168.5.76 with common pattern,1
192.168.1.201,192.168.7.76,110,data_exfil,data_exfil attack from 192.168.1.201 unrelated to other incidents,0
192.168.4.226,192.168.4.176,4,ransomware,Correlated threat: ransomware activity from 192.168.4.226 and 192.168.4.176 same source network,1
192.168.4.1,192.168.9.126,85,insider_threat,insider_threat attack from 192.168.4.1 unrelated to other incidents,0
192.168.8.76,192.168.8.1,4,brute_force,Multiple brute_force attacks: 192.168.8.76 -> 192.168.8.1 with common pattern,1
192.168.1.176,192.168.1.26,1,insider_threat,"bob at 192.168.1.176 attempted data access, then bob at 192.168.1.26 accessed same resource",1
192.168.5.201,192.168.5.126,5,ransomware,Correlated threat: ransomware activity from 192.168.5.201 and 192.168.5.126 same source network,1
192.168.3.151,192.168.3.1,5,data_exfil,"user2 at 192.168.3.151 attempted data access, then charlie at 192.168.3.1 accessed same resource",1
192.168.8.201,192.168.4.151,111,insider_threat,Single user user1 at 192.168.8.201 suspicious activity standalone,0
192.168.3.51,192.168.9.151,113,ddos,Unique threat pattern at 192.168.3.51 no correlation,0
192.168.9.126,192.168.9.76,2,brute_force,"charlie at 192.168.9.126 attempted data access, then eve at 192.168.9.76 accessed same resource",1
192.168.5.76,192.168.3.151,45,ransomware,Unique threat pattern at 192.168.5.76 no correlation,0
192.168.3.76,192.168.9.201,94,ddos,ddos attack from 192.168.3.76 unrelated to other incidents,0
192.168.1.26,192.168.1.176,2,phishing,Alert streak: phishing detected at 192.168.1.26 and 192.168.1.176 in 5-min window,1
192.168.7.51,192.168.7.226,4,brute_force,Multiple brute_force attacks: 192.168.7.51 -> 192.168.7.226 with common pattern,1
192.168.4.201,192.168.2.101,92,data_exfil,data_exfil attack from 192.168.4.201 unrelated to other incidents,0
192.168.6.201,192.168.3.51,62,brute_force,Single point brute_force detection at 192.168.6.201 independent,0
192.168.7.226,192.168.7.26,2,ddos,Multiple ddos attacks: 192.168.7.226 -> 192.168.7.26 with common pattern,1
192.168.5.201,192.168.6.201,31,phishing,Isolated phishing from 192.168.5.201 not related to other activity,0
192.168.5.101,192.168.5.76,3,ransomware,Failed login from 192.168.5.101 followed by failed login from 192.168.5.76 within 2 minutes,1
192.168.4.51,192.168.4.126,1,phishing,Failed login from 192.168.4.51 followed by failed login from 192.168.4.126 within 2 minutes,1
192.168.6.201,192.168.4.26,97,malware,Isolated malware from 192.168.6.201 not related to other activity,0
192.168.6.151,192.168.1.126,51,ransomware,Unique threat pattern at 192.168.6.151 no correlation,0
192.168.6.101,192.168.6.151,3,insider_threat,Correlated threat: insider_threat activity from 192.168.6.101 and 192.168.6.151 same source network,1
192.168.8.76,192.168.8.51,3,ransomware,Correlated threat: ransomware activity from 192.168.8.76 and 192.168.8.51 same source network,1
192.168.2.226,192.168.5.151,103,brute_force,Single point brute_force detection at 192.168.2.226 independent,0
192.168.4.226,192.168.4.1,1,data_exfil,Alert streak: data_exfil detected at 192.168.4.226 and 192.168.4.1 in 5-min window,1
192.168.5.226,192.168.6.26,67,brute_force,brute_force attack from 192.168.5.226 unrelated to other incidents,0
192.168.3.126,192.168.5.51,46,malware,Single user david at 192.168.3.126 suspicious activity standalone,0
192.168.4.176,192.168.4.151,4,ddos,Multiple ddos attacks: 192.168.4.176 -> 192.168.4.151 with common pattern,1
192.168.4.76,192.168.7.151,101,brute_force,Single point brute_force detection at 192.168.4.76 independent,0
192.168.9.151,192.168.9.226,2,malware,Failed login from 192.168.9.151 followed by failed login from 192.168.9.226 within 2 minutes,1
192.168.3.51,192.168.3.126,3,ransomware,Alert streak: ransomware detected at 192.168.3.51 and 192.168.3.126 in 5-min window,1
192.168.5.26,192.168.8.201,108,brute_force,Unique threat pattern at 192.168.5.26 no correlation,0
192.168.8.176,192.168.8.201,5,data_exfil,Multiple data_exfil attacks: 192.168.8.176 -> 192.168.8.201 with common pattern,1
192.168.7.176,192.168.1.51,69,ransomware,ransomware attack from 192.168.7.176 unrelated to other incidents,0
192.168.2.101,192.168.2.176,2,phishing,Multiple phishing attacks: 192.168.2.101 -> 192.168.2.176 with common pattern,1
192.168.4.51,192.168.9.26,33,ddos,Isolated ddos from 192.168.4.51 not related to other activity,0
192.168.4.201,192.168.8.226,53,ransomware,ransomware attack from 192.168.4.201 unrelated to other incidents,0
192.168.8.201,192.168.8.226,2,data_exfil,"user1 at 192.168.8.201 attempted data access, then alice at 192.168.8.226 accessed same resource",1
192.168.8.1,192.168.7.76,111,ransomware,Single point ransomware detection at 192.168.8.1 independent,0
192.168.4.26,192.168.5.51,42,ddos,ddos attack from 192.168.4.26 unrelated to other incidents,0
192.168.1.201,192.168.1.226,5,malware,Alert streak: malware detected at 192.168.1.201 and 192.168.1.226 in 5-min window,1
192.168.3.76,192.168.9.76,47,ransomware,Single user user1 at 192.168.3.76 suspicious activity standalone,0
192.168.8.126,192.168.8.51,1,ddos,Multiple ddos attacks: 192.168.8.126 -> 192.168.8.51 with common pattern,1
192.168.2.1,192.168.1.51,80,insider_threat,Unique threat pattern at 192.168.2.1 no correlation,0
192.168.5.1,192.168.1.176,67,phishing,Unique threat pattern at 192.168.5.1 no correlation,0
192.168.4.51,192.168.3.201,119,insider_threat,Single point insider_threat detection at 192.168.4.51 independent,0
192.168.1.226,192.168.1.151,4,malware,Correlated threat: malware activity from 192.168.1.226 and 192.168.1.151 same source network,1
192.168.8.126,192.168.8.1,4,malware,"user2 at 192.168.8.126 attempted data access, then alice at 192.168.8.1 accessed same resource",1
192.168.7.126,192.168.7.1,5,malware,Multiple malware attacks: 192.168.7.126 -> 192.168.7.1 with common pattern,1
192.168.2.226,192.168.2.201,3,insider_threat,Failed login from 192.168.2.226 followed by failed login from 192.168.2.201 within 2 minutes,1
192.168.8.151,192.168.5.176,30,phishing,Unique threat pattern at 192.168.8.151 no correlation,0
192.168.6.226,192.168.8.101,57,phishing,Unique threat pattern at 192.168.6.226 no correlation,0
192.168.5.226,192.168.6.101,40,malware,Isolated malware from 192.168.5.226 not related to other activity,0
192.168.1.101,192.168.1.1,3,brute_force,Multiple brute_force attacks: 192.168.1.101 -> 192.168.1.1 with common pattern,1
192.168.4.151,192.168.2.126,110,insider_threat,Unique threat pattern at 192.168.4.151 no correlation,0
192.168.2.76,192.168.2.101,2,insider_threat,Correlated threat: insider_threat activity from 192.168.2.76 and 192.168.2.101 same source network,1
192.168.6.176,192.168.6.101,1,insider_threat,Correlated threat: insider_threat activity from 192.168.6.176 and 192.168.6.101 same source network,1
192.168.4.201,192.168.5.26,94,brute_force,brute_force attack from 192.168.4.201 unrelated to other incidents,0
192.168.7.126,192.168.2.1,43,phishing,Unique threat pattern at 192.168.7.126 no correlation,0
192.168.3.76,192.168.2.151,34,ransomware,ransomware attack from 192.168.3.76 unrelated to other incidents,0
192.168.4.1,192.168.5.1,37,malware,Isolated malware from 192.168.4.1 not related to other activity,0
192.168.7.226,192.168.7.101,4,ddos,"user1 at 192.168.7.226 attempted data access, then bob at 192.168.7.101 accessed same resource",1
192.168.2.26,192.168.2.151,3,brute_force,Failed login from 192.168.2.26 followed by failed login from 192.168.2.151 within 2 minutes,1
192.168.2.201,192.168.6.76,113,ddos,ddos attack from 192.168.2.201 unrelated to other incidents,0
192.168.4.1,192.168.6.176,58,data_exfil,data_exfil attack from 192.168.4.1 unrelated to other incidents,0
192.168.6.226,192.168.6.176,3,brute_force,"david at 192.168.6.226 attempted data access, then user2 at 192.168.6.176 accessed same resource",1
192.168.6.1,192.168.3.176,103,phishing,phishing attack from 192.168.6.1 unrelated to other incidents,0
192.168.1.1,192.168.1.26,5,insider_threat,Correlated threat: insider_threat activity from 192.168.1.1 and 192.168.1.26 same source network,1
192.168.5.201,192.168.4.1,36,data_exfil,data_exfil attack from 192.168.5.201 unrelated to other incidents,0
192.168.9.1,192.168.4.126,40,ddos,ddos attack from 192.168.9.1 unrelated to other incidents,0
192.168.1.1,192.168.2.51,92,insider_threat,Single point insider_threat detection at 192.168.1.1 independent,0
192.168.7.226,192.168.6.51,96,ddos,Unique threat pattern at 192.168.7.226 no correlation,0
192.168.7.201,192.168.7.176,5,ddos,"admin at 192.168.7.201 attempted data access, then user2 at 192.168.7.176 accessed same resource",1
192.168.9.226,192.168.9.151,1,ransomware,Correlated threat: ransomware activity from 192.168.9.226 and 192.168.9.151 same source network,1
